 0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778  0.0277778 
 -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  0.0205534 
 -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  0.0205534 
 -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  0.0205534 
 -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  0.0205534 
 -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  0.0205534 
 -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  0.0205534 
 -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  0.0205534 
 -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  0.0205534 
 -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  -0.0231773  0.0205534 
